,leiden_labels,desc_labels,ctec_db_labels
HP1525301T2D_F21,1,0,1
HP1525301T2D_A19,1,0,1
HP1525301T2D_O7,1,0,1
HP1525301T2D_A12,1,0,1
HP1525301T2D_K11,1,0,1
HP1525301T2D_O23,1,0,1
HP1525301T2D_A15,1,0,1
HP1525301T2D_L2,1,0,1
HP1525301T2D_B10,1,0,1
HP1525301T2D_K18,1,0,1
HP1525301T2D_C17,1,0,1
HP1525301T2D_D3,1,0,1
HP1525301T2D_D22,1,0,1
HP1525301T2D_F16,1,0,1
HP1525301T2D_N11,1,0,1
HP1525301T2D_K6,1,0,1
HP1525301T2D_L4,1,0,1
HP1525301T2D_G9,1,0,1
HP1525301T2D_L20,1,0,1
HP1525301T2D_E20,1,0,1
HP1525301T2D_I22,1,0,1
HP1525301T2D_F8,1,0,1
HP1525301T2D_A13,1,0,1
HP1525301T2D_A1,1,0,1
HP1525301T2D_N14,1,0,1
HP1525301T2D_J9,1,0,1
HP1525301T2D_P2,1,0,1
HP1525301T2D_K12,1,0,1
HP1525301T2D_O17,1,0,1
HP1525301T2D_L3,7,0,1
HP1525301T2D_D5,1,0,1
HP1525301T2D_I15,7,0,1
HP1525301T2D_E15,1,0,1
HP1525301T2D_H11,1,0,1
HP1525301T2D_L6,1,0,1
HP1525301T2D_F12,1,0,1
HP1525301T2D_P19,1,0,1
HP1525301T2D_A14,1,0,1
HP1525301T2D_C9,1,0,1
HP1525301T2D_J20,1,0,1
HP1525301T2D_N16,1,0,1
HP1525301T2D_C15,1,0,1
HP1525301T2D_D14,1,0,1
HP1525301T2D_N20,1,0,1
HP1525301T2D_P20,1,0,1
HP1525301T2D_L16,1,0,1
HP1525301T2D_G5,1,0,1
HP1525301T2D_P4,1,0,1
HP1525301T2D_I17,1,0,1
HP1525301T2D_M6,1,0,1
HP1525301T2D_O8,7,0,1
HP1525301T2D_N1,1,0,1
HP1525301T2D_B21,1,0,1
HP1525301T2D_H16,1,0,1
HP1525301T2D_M15,1,0,1
HP1525301T2D_C19,1,0,1
HP1525301T2D_K2,1,0,1
HP1525301T2D_M9,1,0,1
HP1525301T2D_N15,7,0,1
HP1525301T2D_B14,1,0,1
HP1525301T2D_D4,1,0,1
HP1525301T2D_G10,1,0,1
HP1525301T2D_H2,1,0,1
HP1525301T2D_H1,1,0,1
HP1525301T2D_H18,1,0,1
HP1525301T2D_O16,1,0,1
HP1525301T2D_I24,1,0,1
HP1525301T2D_O24,1,0,1
HP1525301T2D_M20,1,0,1
HP1525301T2D_H17,1,0,1
HP1525301T2D_C21,1,0,1
HP1525301T2D_L13,1,0,1
HP1525301T2D_K17,1,0,1
HP1525301T2D_D8,1,0,1
HP1525301T2D_M12,1,0,1
HP1525301T2D_N12,1,0,1
HP1525301T2D_C11,1,0,1
HP1525301T2D_I8,1,0,1
HP1525301T2D_O22,1,0,1
HP1525301T2D_K1,1,0,1
HP1525301T2D_E17,1,0,1
HP1525301T2D_D15,1,0,1
HP1525301T2D_G21,1,0,1
HP1525301T2D_E4,1,0,1
HP1525301T2D_C22,1,0,1
HP1525301T2D_B3,1,0,1
HP1525301T2D_N6,1,0,1
HP1525301T2D_I16,1,0,1
HP1525301T2D_P23,1,0,1
HP1525301T2D_O10,1,0,1
HP1526901T2D_O5,7,0,1
HP1526901T2D_F15,1,5,13
HP1526901T2D_M8,1,0,1
HP1526901T2D_I1,1,0,1
HP1526901T2D_J18,1,0,1
HP1526901T2D_B24,1,0,1
HP1526901T2D_G24,1,0,1
HP1526901T2D_E23,1,0,1
HP1526901T2D_D4,1,0,1
HP1526901T2D_K4,1,0,1
HP1526901T2D_M20,1,0,1
HP1526901T2D_D22,1,0,1
HP1526901T2D_J11,1,0,1
HP1526901T2D_E9,1,0,1
HP1526901T2D_F24,1,0,1
HP1526901T2D_J3,1,0,1
HP1526901T2D_A11,1,0,1
HP1526901T2D_F16,1,0,1
HP1526901T2D_A24,1,0,1
HP1526901T2D_E22,1,0,1
HP1526901T2D_C14,1,0,1
HP1526901T2D_E1,1,0,1
HP1526901T2D_F22,1,0,1
HP1526901T2D_D3,1,0,1
HP1526901T2D_H9,1,0,1
HP1526901T2D_M14,1,0,1
HP1526901T2D_B23,1,0,1
HP1526901T2D_C22,1,0,1
HP1526901T2D_D2,1,0,1
HP1526901T2D_K1,1,0,1
HP1526901T2D_C23,1,0,1
HP1526901T2D_C20,1,0,1
HP1526901T2D_N21,1,0,1
HP1526901T2D_K19,1,0,1
HP1526901T2D_F8,1,0,1
HP1526901T2D_E14,7,0,1
HP1526901T2D_H21,1,0,1
HP1526901T2D_J12,1,0,1
HP1526901T2D_A21,1,0,1
HP1526901T2D_G22,1,0,1
HP1526901T2D_B5,7,0,1
HP1526901T2D_O4,1,0,1
HP1526901T2D_D12,1,0,1
HP1526901T2D_H5,1,0,1
HP1526901T2D_N11,1,0,1
HP1526901T2D_H8,1,0,1
HP1526901T2D_B3,1,0,1
D101_21,16,12,5
D1713_93,16,12,5
D172444_39,16,12,5
D17TGFB_7,16,12,5
D73_56,16,12,5
D28-1_2,16,12,5
D28-1_26,16,12,5
D28-2_76,16,12,5
D28-3_43,16,12,5
D28-7_86,16,12,5
D29-1_2,16,12,5
D29-7_18,16,12,5
D30-1_44,16,12,5
D30-1_77,16,12,5
D30-3_94,16,12,5
D30-7_90,16,12,5
D30-8_34,16,12,5
D30-8_87,16,12,5
D31-1_41,16,12,5
D31-3_71,16,12,5
D31-6_6,16,12,5
D31-6_70,16,12,5
D31-6_73,16,12,5
D31-7_4,16,12,5
D31-7_32,16,12,5
D31-8_39,16,12,5
10th_C46_S94,16,12,5
11th-C77_S82,16,12,5
12th-C69_S135,16,12,5
12th-C76_S177,16,12,5
13th_C23_S187,16,12,5
13th_C69_S173,16,12,5
13th_C72_S215,16,12,5
2nd-C21_S37,16,12,5
2nd-C2_S2,16,12,5
4th-C78_S58,16,12,5
5th-C47_S118,16,12,5
5th-C67_S105,17,12,5
9th-C36_S59,16,12,5
9th-C96_S81,16,12,5
HP1502401_I12,16,12,5
HP1504101T2D_C1,16,12,5
HP1504901_I17,16,12,5
HP1504901_P3,16,12,5
HP1504901_A23,16,12,5
HP1504901_P18,16,12,5
HP1504901_G10,16,12,5
HP1504901_F16,16,12,5
HP1504901_D4,16,12,5
HP1504901_E2,16,12,5
HP1507101_D10,16,12,5
HP1507101_P20,16,12,5
HP1508501T2D_K18,16,12,5
HP1509101_I17,16,12,5
HP1509101_H17,16,12,5
HP1509101_P14,16,12,5
HP1509101_K5,16,12,5
HP1509101_L18,16,12,5
HP1509101_F23,16,12,5
HP1509101_G21,16,12,5
HP1525301T2D_P15,16,12,5
D101_48,13,9,3
D10631_70,13,9,3
D1713_23,13,9,3
D1713_34,13,9,3
D1713_38,13,9,3
D1713_40,13,9,3
D1713_76,13,9,3
D17All1_68,13,9,3
D17All2_83,13,9,3
D17All2_86,13,9,3
D17All2_93,13,9,3
D17TGFB_77,13,9,3
D71_22,13,9,3
D72_25,13,9,3
D73_16,13,9,3
D73_39,13,9,3
D74_7,13,9,3
D74_44,13,9,3
D74_45,13,9,3
D28-2_41,13,9,3
D28-5_25,13,9,3
D28-5_28,13,9,3
D28-5_39,13,9,3
D28-5_51,13,9,3
D28-5_53,13,9,3
D28-5_56,13,9,3
D28-6_49,13,9,3
D28-6_64,13,9,3
D28-7_68,13,9,3
D28-7_74,13,9,3
D28-7_88,13,9,3
D28-8_16,13,9,3
D28-8_65,13,9,3
D28-8_66,13,9,3
D28-8_73,13,9,3
D29-1_61,13,9,3
D29-2_1,13,9,3
D29-8_4,13,9,3
D30-1_22,13,9,3
D30-1_25,13,9,3
D30-1_70,13,9,3
D30-1_79,13,9,3
D30-2_6,13,9,3
D30-2_29,13,9,3
D30-2_59,13,9,3
D30-2_77,13,9,3
D30-2_84,13,9,3
D30-2_92,13,9,3
D30-2_93,13,9,3
D30-3_6,13,9,3
D30-3_39,13,9,3
D30-3_59,13,9,3
D30-3_61,13,9,3
D30-3_72,13,9,3
D30-4_10,13,9,3
D30-4_30,13,9,3
D30-4_35,13,9,3
D30-4_55,13,9,3
D30-4_64,13,9,3
D30-4_78,13,9,3
D30-5_3,13,9,3
D30-5_4,13,9,3
D30-5_15,13,9,3
D30-5_29,13,9,3
D30-5_59,13,9,3
D30-5_72,13,9,3
D30-5_80,13,9,3
D30-5_90,13,9,3
D30-6_3,13,9,3
D30-6_10,13,9,3
D30-6_17,13,9,3
D30-6_23,13,9,3
D30-6_27,13,9,3
D30-6_84,13,9,3
D30-6_93,13,9,3
D30-7_30,13,9,3
D30-7_33,13,9,3
D30-7_38,13,9,3
D30-7_72,13,9,3
D30-7_81,13,9,3
D30-7_86,13,9,3
D30-8_15,13,9,3
D30-8_18,13,9,3
D30-8_25,13,9,3
D30-8_50,13,9,3
D30-8_57,13,9,3
D30-8_60,13,9,3
D30-8_91,13,9,3
D30-8_94,13,9,3
D31-1_23,13,9,3
D31-2_19,13,9,3
D31-2_24,13,9,3
D31-2_80,13,9,3
D31-2_85,13,9,3
D31-2_91,13,9,3
D31-3_15,13,9,3
D31-3_59,13,9,3
D31-4_67,13,9,3
D31-5_77,13,9,3
D31-5_78,13,9,3
D31-5_82,13,9,3
D31-5_83,13,9,3
D31-6_1,13,9,3
D31-6_84,13,9,3
D31-7_20,13,9,3
D31-7_48,13,9,3
D31-8_18,13,9,3
D31-8_56,13,9,3
D31-8_92,13,9,3
10th_C19_S62,13,9,3
10th_C56_S74,13,9,3
10th_C77_S120,13,9,3
11th-C16_S64,13,9,3
11th-C2_S8,13,9,3
11th-C40_S52,13,9,3
11th-C56_S32,13,9,3
12th-C36_S158,13,9,3
12th-C46_S145,13,9,3
12th-C94_S180,13,9,3
1st-C34_S54,13,9,3
1st-C42_S71,13,9,3
2nd-C54_S12,13,9,3
3rd-C42_S74,13,9,3
3rd-C51_S87,13,9,3
9th-C2_S2,13,9,3
AZ_F5,13,9,3
HP1502401_H18,13,9,3
HP1504101T2D_P3,13,9,3
HP1504101T2D_F18,13,9,3
HP1504901_I19,13,9,3
HP1504901_B24,13,9,3
HP1504901_M19,13,9,3
HP1504901_E9,13,9,3
HP1504901_J24,13,9,3
HP1504901_J18,13,9,3
HP1506401_B15,13,9,3
HP1506401_B20,13,9,3
HP1507101_G2,13,9,3
HP1507101_M10,13,9,3
HP1507101_J12,13,9,3
HP1507101_D9,13,9,3
HP1507101_C11,13,9,3
HP1507101_K13,13,9,3
HP1507101_E18,13,9,3
HP1507101_K20,13,9,3
HP1507101_L1,13,9,3
HP1507101_E23,13,9,3
HP1508501T2D_A8,13,9,3
HP1508501T2D_H5,13,9,3
HP1508501T2D_I3,13,9,3
HP1508501T2D_L10,13,9,3
HP1508501T2D_L15,13,9,3
HP1508501T2D_C12,13,9,3
HP1508501T2D_I19,13,9,3
HP1508501T2D_E20,13,9,3
HP1508501T2D_J2,13,9,3
HP1508501T2D_M10,13,9,3
HP1508501T2D_M21,13,9,3
HP1509101_D10,13,9,3
HP1509101_B12,13,9,3
HP1509101_P23,13,9,3
HP1509101_J14,13,9,3
HP1509101_B17,13,9,3
HP1525301T2D_P16,13,9,3
HP1525301T2D_F24,13,9,3
HP1525301T2D_O9,13,9,3
HP1525301T2D_E12,13,9,3
HP1525301T2D_F7,13,9,3
HP1525301T2D_B6,13,9,3
HP1525301T2D_E5,13,9,3
HP1525301T2D_L8,13,9,3
HP1525301T2D_E24,13,9,3
HP1525301T2D_K10,13,9,3
HP1525301T2D_M2,13,9,3
HP1525301T2D_J17,13,9,3
HP1525301T2D_D21,13,9,3
HP1526901T2D_P13,13,9,3
HP1526901T2D_E15,13,9,3
HP1526901T2D_O2,13,9,3
HP1526901T2D_I9,13,9,3
D102_21,21,16,10
D30-7_84,21,16,10
D31-2_4,21,16,10
D31-5_47,21,16,10
D31-6_23,21,16,10
13th_C36_S196,21,16,10
4th-C3_S1,21,16,10
6th-C62_S25,21,16,10
6th-C63_S26,21,16,10
9th-C22_S41,21,16,10
HP1504101T2D_H7,21,16,10
HP1504901_C2,21,16,10
D1713_28,18,13,9
D28-1_64,18,13,9
D28-2_66,18,13,9
D28-3_17,18,13,9
D29-2_55,18,13,9
D30-4_65,18,13,9
D30-8_21,18,13,9
3rd-C6_S44,18,13,9
7th-C44_S76,18,13,9
9th-C5_S8,11,3,12
HP1502401_J7,18,13,9
HP1507101_M16,18,13,9
HP1508501T2D_M1,18,13,9
HP1508501T2D_H12,18,13,9
HP1526901T2D_O12,18,13,9
HP1526901T2D_P8,18,13,9
HP1526901T2D_E17,18,13,9
D1713_62,18,13,9
D28-2_79,20,13,9
D28-3_88,20,13,9
D28-4_1,20,13,9
D28-6_15,20,13,9
D28-8_42,20,13,9
D28-8_50,20,13,9
D29-2_49,20,13,9
D29-8_67,20,13,9
D30-2_38,20,13,9
D30-2_79,20,13,9
D30-3_84,20,13,9
D30-5_41,20,13,9
D30-7_88,20,13,9
D31-5_72,20,13,9
D31-6_57,20,13,9
7th-C40_S70,20,13,9
AZ_E3,20,13,9
HP1507101_L8,20,13,9
HP1507101_N1,20,13,9
HP1508501T2D_F14,18,13,9
HP1508501T2D_C9,20,13,9
HP1525301T2D_I11,20,13,9
HP1526901T2D_G11,20,13,9
D17All2_88,22,17,11
D29-4_84,22,17,11
D29-7_71,22,17,11
D30-4_20,3,17,11
D31-6_25,22,17,11
9th-C84_S60,22,17,11
HP1502401_E14,22,17,11
HP1504101T2D_M8,3,17,11
HP1504101T2D_C16,22,2,0
HP1504901_F14,22,17,11
HP1504901_D18,22,17,11
HP1504901_C13,22,17,11
HP1506401_J16,22,17,11
HP1526901T2D_M13,22,17,11
D71_68,13,9,3
D28-3_1,13,9,3
D28-4_14,13,9,3
D28-5_88,13,9,3
D28-5_89,13,9,3
D28-6_1,13,9,3
D28-6_40,13,9,3
D28-6_43,13,9,3
D28-8_52,13,9,3
D29-3_73,13,9,3
D29-8_52,13,9,3
D31-4_16,13,9,3
D31-8_47,13,9,3
3rd-C35_S23,13,9,3
HP1504101T2D_P14,3,9,3
HP1504901_A22,13,9,3
HP1504901_M11,13,9,3
HP1504901_N21,13,9,3
HP1507101_P15,13,9,3
HP1508501T2D_M16,13,9,3
